Product_Description,Product_Image,Discounted_Price,Product_Rating
Hp CHROMEBOOK 11 INTEL CELERON 4Gb RAM 32GB WINS 10,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/7059293/1.jpg?8128,"₦ 160,000",0
"Apple MacBook Pro 16"" M3 Max Chip 36GB RAM, 1TB -Silver",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/6996093/1.jpg?2653,"₦ 5,500,000",0
"Hp CHROMEBOOK 11 ,INTEL CELERON,4GB RAM,32GB SSD",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/8349293/1.jpg?5134,"₦ 160,000",0
Hp Stream 11 Intel Celeron D/C  4GB RAM- 64GB HDD WIN 10+ USD LED LIGHT & POUCH,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/9769673/1.jpg?5454,"₦ 145,000",0
Hp ENVY 14 X360 13TH GEN INTEL CORE I7 16GB RAM 1TB SSD BACKLIT KEYBOARD FP READER WINDOWS 11,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/6526372/1.jpg?8213,"₦ 1,591,000",0
Hp ELITEBOOK X360 1030 G3 8TH GEN CORE I5 8GB RAM/ 1TB SSD BACKLIT KEYBOARD FP READER WIN 11 PRO,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/5349362/1.jpg?0071,"₦ 750,000",0
Hp PROBOOK 440 G10 13th GEN INTEL CORE I7 16GB RAM 512GB SSD BACKLIT KEYBOARD FP WINDOWS 11 PRO,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/0999063/1.jpg?0740,"₦ 1,349,500",0
"Asus VIVOBOOK 14 11TH GEN, INTEL CORE I7 8GB RAM, 256GB SSD 14"" HD WINS 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/5180122/1.jpg?8507,"₦ 940,900",0
Hp EliteBook 840 G5 TOUCHSCREEN Core I5/16GB RAM/1TB SSD/Keyboard/ Windows WIN 11 PRO+ BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/9486662/1.jpg?2926,"₦ 570,000",0
"Apple MacBook Pro 14"" M3 Pro Chip 8GB RAM, 512GB - Silver",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/7431093/1.jpg?3801,"₦ 2,800,000",0
Hp EliteBook 840 G6 Intel Core I5-8GB RAM/512GB SSD/ Backlit Keyboard/Windows11 Pro+BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/1024062/1.jpg?4839,"₦ 495,000",1
Hp EliteBook 840 G7 TOUCHSCREEN Intel Core I5-16GB RAM/512GB SSD/Backlit Keyboard-WIN 11 Pro,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/3655863/1.jpg?9910,"₦ 640,000",0
Hp Stream 11 Intel Celeron 4GB RAM- 32GB HDD WIN 10+MOUSE,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/5748293/1.jpg?6064,"₦ 155,000",0
"DELL Latitude 3340 Intel Pentium 8GB RAM, 256GB SSD Windows 10 + Keyboard Flash Light",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/1385042/1.jpg?2767,"₦ 299,999",0
Hp EliteBook 840 G5 Intel Core I5- 16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 10 Pro + BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/6881452/1.jpg?2667,"₦ 540,000",1
Hp  ProBook 11 X360- TOUCH- 256GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/3999293/1.jpg?1725,"₦ 220,000",0
Hp ELITEBOOK 1030 G3 X360 TOUCH CORE I5 16GB RAM/1TB SSD BACKLIT KEYBOARD FP READER WIN 11 PRO,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/7349362/1.jpg?1240,"₦ 750,000",0
"DELL LATITUDE 5320 11TH GEN INTEL CORE I5 16GB RAM 256GB SSD BACKLIT KEYBOARD 13.3""FHD WINS 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/3946803/1.jpg?1417,"₦ 950,500",0
DELL Latitude 7490 TOUCHSCREEN Core I7/16GB RAM 1TB SSD/BACKLIGHT KEYBOARD/WIN 11PRO+BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/4671943/1.jpg?4342,"₦ 790,000",0
Hp ELITEBOOK X360 830 G9 2022 INTEL CORE I7 16GB RAM 512GB SSD BACKLIT KEYBOARD FP WINS 11+ PEN,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/8621603/1.jpg?7404,"₦ 1,200,000",0
"Hp 250 G4 Intel Celeron Quad Core (4GB RAM,500GB HDD+32GB Flash,Mouse,Fashion Sport Watch,USB Light) 15.6-Inch Windows 10 - Black Colour",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/194882/1.jpg?6439,"₦ 875,000",0
"Hp PROBOOK 11 X360, TOUCH 4GB RAM 128GB SSD, INTEL PENTIUM, W10",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/7970213/1.jpg?4519,"₦ 209,999",0
Hp Elitebook X2 1012 G2 Intel Core I5 256GB SSD -8GB RAM -Backlit-Keypad - Touch Windows 10 PRO + PEN,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/2441072/1.jpg?6612,"₦ 540,000",0
"DELL Inspiron 15 Touchscreen Intel Core I5 8GB/256GB SSD 15.6"" FHD Display Wins 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/3190571/1.jpg?9249,"₦ 920,900",0
"Hp 15 PC - Intel Celeron Quad Core - 500GB HDD - 4GB RAM+32GB Flash,Mouse,Fashion Sport Watch, USB Light - Windows 10 Home- Black Colour",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/188891/1.jpg?8927,"₦ 835,000",0
Hp ELITEBOOK 830 G7 BACKLIT KEYBOARD INTEL CORE I7 512SSD 16GB RAM  FINGERPRINT WINS 11 PRO,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/8284013/1.jpg?8914,"₦ 819,500",0
Hp EliteBook X360 830 G6 TOUCHSCREEN Core I5-16GB RAM/1TB SSD/Backlit Keyboard/Windows 11 Pro+ BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/2981623/1.jpg?1689,"₦ 610,000",0
"Asus VIVOBOOK 14 12TH GEN INTEL CORE I3 8GB RAM 512GB SSD BACKLIT KEYBOARD 14"" FHD WINS 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/9951062/1.jpg?8425,"₦ 640,000",1
"Hp Envy 15 X360 13th Gen, Intel Core I7 (16GB/1TB SSD) Touch/Backlit Keyboard,  Wins 11+Headset",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/4995602/1.jpg?0657,"₦ 1,751,820",1
"Asus NOTEBOOK 15 INTEL CELERON N4020 4GB RAM 256GB SSD 15.6"" HD WINS",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/2269753/1.jpg?8292,"₦ 339,600",0
Hp ProBook 11 X360- TOUCH- 512GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/1798293/1.jpg?0097,"₦ 250,000",0
Hp EliteBook 840 G5 Intel Core I5-8GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/0154103/1.jpg?1083,"₦ 495,000",0
Hp ProBook 11 X360- Intel Pentium 256GB SSD-TC 4GB RAM W10 P +,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/5251292/1.jpg?3250,"₦ 199,999",0
"Hp Pavilion 15 11th Gen Intel Core I7 16GB,512 SSD Backlit Keyboard,15.6"" Touchscreen Windows 10",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/1314031/1.jpg?9587,"₦ 1,350,000",1
Maxi 10L Water Heater WH10-20VE,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/9044483/1.jpg?0670,"₦ 81,900",0
Hp ProBook 11 X360- TOUCH- 512GB SSD/4GB RAM-Intel CELERON QUAD CORE WIN10 Pro +Mouse &USB Light,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/2345393/1.jpg?1888,"₦ 250,000",0
DELL Latitude 5540 13th Gen Intel® Core™ I5-1335U 512 SSD 16 GB RAM Wins 11 Pro,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/8777243/1.jpg?3846,"₦ 1,150,000",0
Hp ProBook 11 X360- TOUCH Intel Celeron 512GB 8GB RAM WIN10 Pro & USB LIGHT FOR KEYBOARD,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/2998133/1.jpg?6513,"₦ 384,990",0
Lenovo Ideapad  4GBRAM - 1TB HDD- Celeron- Win 10- 3GB Flash- Mouse,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/463333/1.jpg?4548,"₦ 899,000",1
"Hp 15-Intel Pentium Dual Core Touch Screen 1tb HDD 4gb DVD, 32GB Flash+Mouse+Fashion Watch 15.6 Windows 10 ( Blue COLOR)",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/788891/1.jpg?3066,"₦ 835,000",0
Hp EliteBook 840 G5 Intel Core I5-16GB RAM/512GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/2627372/1.jpg?4106,"₦ 500,000 - ₦ 700,000",0
Hp Pavilion 15-Core-i5 Touch/Backlit Keys 512GB SSD/12GB RAM,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/051177/1.jpg?5235,"₦ 1,130,990",0
"DELL Latitude 3310 Intel®️ Core™️ I5-Quad Core 256GB SSD 8GB RAM 13.3""WIN10 Pro",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/8858973/1.jpg?1977,"₦ 858,000",0
Hp Elitebook X2 Intel Core I5 256GB SSD/8GB RAM/Backlit-Keypad - TouchScreen- Windows 10 PRO+ PEN,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/5340133/1.jpg?4231,"₦ 550,000",0
"Lenovo Yoga 310 11.6 Inch TouchScreen Tablet PC Pentium 1.1GHz Up To 2.5Ghz- 4GB RAM- 32GB HDD- Windows 10+ 32GB Flash, Mouse",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/853524/1.jpg?3793,"₦ 835,000",0
Hp EliteBook 840 G5 Intel Core I5- 32GB RAM/512GB SSD/Backlit Keyboard/Win 11 Pro+BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/8806082/1.jpg?3466,"₦ 610,000",0
Hp Elitebook X2 Intel Core I5 256GB SSD/8GB RAM/Backlit-Keypad - TouchScreen- Windows 10 PRO+ PEN,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/4340133/1.jpg?1698,"₦ 550,000",0
"Hp 15 10th Gen Intel Core I5 8GB RAM/1TB HDD 15.6"" Win 10+ Mouse",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/4387591/1.jpg?5318,"₦ 805,500",0
Hp Elitebook X2 Intel Core I5 256GB SSD/8GB RAM/Backlit-Keypad - TouchScreen- Windows 10 PRO+ PEN,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/6340133/1.jpg?4226,"₦ 550,000",0
Hp EliteBook 840 G6 Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Wins 11 Pro Laptop +BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/0907143/1.jpg?6389,"₦ 569,000",0
"Hp 15 Intel Core I3 7th Gen,2.5GHz,15.6Inches, TOUCHSCREEN ,DVDRW,Webcam(1TB HDD,8GB RAM+32GB Flash, USB Light For Keyboard)Windows 10",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/837442/1.jpg?9025,"₦ 935,000",0
"Asus VivoBook 15 X515JP Intel Core I5 15.6"" 8GB/512 SSD Win 11 - Silver",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/5271622/1.jpg?3902,"₦ 699,990",0
Hp Notebook 15 Laptop Intel Pentium N200 Quad-Core 8GB RAM 128GB SSD 15.6-inch Windows 11 Red,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/7059093/1.jpg?9388,"₦ 600,000",1
Hp ProBook 11 X360- TC Intel P 128GB SSD- 4GB RAM W10 P,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/2365292/1.jpg?8263,"₦ 214,999",0
"Hp PAVILION 14 X360 12TH GEN INTEL CORE I7 16GB RAM 512GB SSD 14"" TOUCH/BACKLIT KEYBOARD WINS 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/3002703/1.jpg?2160,"₦ 1,650,000",0
"DELL Latitude 3190 2in1 X360 INTEL PENTIUM, Touchscreen 512GB SSD 8GB WIN 11 Pro",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/6737313/1.jpg?8901,"₦ 405,000",0
Hp 15 TOUCHSCREEN 12TH GEN INTEL CORE I5 16GB RAM 512GB SSD BACKLIT KEYBOARD WINS 11,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/4424362/1.jpg?3587,"₦ 840,000",1
"Hp PROBOOK 11 X360, TOUCH 4GB RAM 256GB SSD, INTEL PENTIUM, Windows 10",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/1159293/1.jpg?8965,"₦ 215,000",0
Hp Probook 450 G10 13th Gen Intel Core I5 256SSD 16GB RAM Wins 11 Pro Backlite Keyboard 15''inch,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/7311363/1.jpg?8652,"₦ 1,000,000",0
Hp ProBook 11 X360- Touch Intel Celeron 256GB  4GB RAM Win 10,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/659122/1.jpg?9876,"₦ 220,000",1
Hp Stream 11 Intel Celeron D/C  4GB RAM- 64GB HDD WIN 10+ USD LED LIGHT & POUCH,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/3142561/1.jpg?3888,"₦ 145,000",1
Hp Stream 11 Intel Celeron 64gb Ssd/4gb On Board+ 32GB Flash,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/7363303/1.jpg?5262,"₦ 145,000",0
Hp EliteBook  840 G5 Intel Core I5-16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro+BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/0820772/1.jpg?8727,"₦ 540,000",1
Hp EliteBook 845 G7 AMD RYZEN 7 PRO - 4750U-16GB RAM/512GB SSD/Backlit Key/FP Reader Win11 Pro +BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/8323783/1.jpg?1004,"₦ 630,000",0
Hp Elitebook X2 1012 G2 Intel Core I5 256GB SSD - 8GB RAM -Backlit-Keypad - Touch Windows 11 PRO + PEN,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/4979872/1.jpg?6326,"₦ 699,999",0
"Hp 15 VICTUS GAMING, 12TH GEN INTEL CORE I5, 16GB RAM, 512GB SSD NVIDIA RTX 3050 (4GB) WINS 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/5747762/1.jpg?3334,"₦ 1,420,500",0
Hp EliteBook 840 Intel Core I7- 16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/7444862/1.jpg?6997,"₦ 1,800,000",0
"Hp 15 10th Gen Intel Core I5 8GB RAM 1TB HDD 15.6"" WIN 10",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/4677591/1.jpg?5567,"₦ 835,000",0
Hp Stream 11 Intel Celeron D/C  4GB RAM- 64GB HDD WIN 10+ USD LED LIGHT & POUCH,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/6529673/1.jpg?0590,"₦ 145,000",0
Hp ENVY 14 X360 13TH GEN INTEL CORE I7 16GB RAM 1TB SSD BACKLIT KEYBOARD FP READER WINS 11,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/3336372/1.jpg?8515,"₦ 1,590,000",0
Hp Elitebook 830 G6 Intel Core I5 512GB SSD/16GB RAM/Touchscreen/Backlit-Keyboard - Windows 11 PRO+BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/6936373/1.jpg?9847,"₦ 520,000",0
"Hp 15 Intel Pentium  2.16Ghz - 2.66GHz, 32GB Flash, Wireless Mouse, USB Light For Keyboard (4GB RAM, 500GB HDD) Windows 10 Laptop",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/039702/1.jpg?7877,"₦ 108,000",0
Hp Notebook 15s Intel® Core™ I3 4GB RAM 256GB SSD 15.6 Win 10 + Bag,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/6070703/1.jpg?4916,"₦ 529,990",0
"DELL Latitude 7480 14""Intel Core I5 256ssd /8GB RAM Backlit Light WIINDOW 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/7351093/1.jpg?3105,"₦ 390,000",0
"Hp 15 12th Gen Intel Core I3 15.6"" 8GB RAM/256GB SSD FP Reader Win 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/4083522/1.jpg?6099,"₦ 600,000",0
"Hp Pavilion 15 11th Gen Intel Core I7 16GB, 512 SSD Touch/Backlit Keyboard Wins 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/7112323/1.jpg?0200,"₦ 1,350,500",0
Hp EliteBook WIN11 840 G5 Intel Core I5/16GB RAM/512GB SSD+BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/7788362/1.jpg?3214,"₦ 495,000",0
Hp RoBook 11 X360- Intel P 256GB SSD-TOUCHSCREEN 4GB RAM W10 P,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/2506292/1.jpg?2399,"₦ 199,999",0
Hp 15 11th Gen Intel Core I5 12GB RAM/256GB SSD Win 11,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/3860421/1.jpg?9422,"₦ 800,500",0
"Hp CHROMEBOOK 11 ,INTEL CELERON,4GB RAM,16GB SSD",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/9103393/1.jpg?0173,"₦ 155,000",0
"Hp ENVY 15 X360 13TH GEN INTEL CI7  16GB RAM 512GB SSD 15.6"" TOUCH BACKLIT KEYBOARD WINS 11+ HEADSET",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/1209172/1.jpg?8388,"₦ 1,752,053",0
"Lenovo THINKPAD 11.6"" Intel Celeron  1.86GHz Processor, 4GB RAM, 128GB SSD, Windows 8.1 Pro+ Laptop Pouch- 32GB Flash",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/116124/1.jpg?1024,"₦ 835,000",1
"Lenovo Ideapad 3 10th Gen, Intel Core I3 4GB RAM,1TB HDD Wins 10",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/8773402/1.jpg?5428,"₦ 600,000",0
"Hp ENVY 14 Intel Core I7 1TB SSD 16GB RAM  14"" TOUCHSCREEN BACKLIT Keyboard",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/8695032/1.jpg?7204,"₦ 1,545,000",0
Hp ProBook 11 X360- TOUCH- 512GB SSD/8GB RAM-Intel CORE I5- Windows 11 + 64GB Flash & BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/8446943/1.jpg?7479,"₦ 395,000",0
"DELL Latitude 3190 2in1 TOUCHSCREEN, INTEL PENTIUM 128GB SSD 8GB WIN 10",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/9421862/1.jpg?6080,"₦ 199,999",0
"DELL Latitude 3340 Intel Core I3 8GB RAM, 256GB SSD Windows 11 + Keyboard Flash Light",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/8285042/1.jpg?2787,"₦ 340,000",1
"Hp Pavilion 15,Power Laptop Intel Core I5 7th Gen,2.5GHz,15.6Inches,Webcam,Bluetooth(1TB HDD,12GB RAM+32GB Flash,Mouse,Fashion Sport Watch,USB Light,Bag)Windows 10",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/929702/1.jpg?7873,"₦ 312,000",0
Hp  EliteBook 840 Intel Core I7- 16GB RAM/1TB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/8511353/1.jpg?6696,"₦ 800,000",0
DELL Latitude 7490 512GB SSD/16GB RAM Intel Core I5 BACKLIGHT KEYBOARD-FP READER-WIN 11PRO+BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/2627013/1.jpg?2349,"₦ 450,000",0
Hp 15s Intel Core I3-1215U 8GB RAM 512GB SSD 14.0 HD Touchscreen Windows 11,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/0251573/1.jpg?7492,"₦ 660,000",0
"Hp 15 TOUCHSCREEN 12TH GEN INTEL CORE I3 4.4GHZ 8GB RAM 512GB SSD 15.6""FHD WINDOWS 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/8769243/1.jpg?0972,"₦ 659,000",0
"Hp PROBOOK 11 X360, TOUCH 4GB RAM 128GB SSD INTEL PENTIUM, W 10",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/1817013/1.jpg?8151,"₦ 209,999",0
Hp 250 Notebook - Intel Celeron - 500GB HDD - 4GB RAM Windows 8.1 With Free Laptop Bag,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/194882/1.jpg?6440,"₦ 875,000",0
Hp Elitebook X2 1012 G2 Intel Core I5 256GB SSD - 8GB RAM -Backlit-Keypad - Touch Windows 11 PRO + PEN,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/4979872/1.jpg?6328,"₦ 699,999",0
"Hp CHROMEBOOK 11 ,INTEL CELERON,4GB RAM,16GB SSD",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/8884393/1.jpg?7486,"₦ 155,000",0
Lenovo V15-IGL Intel Celeron 256GB SSD 4GB RAM Win 10+ MOUSE,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/3846093/1.jpg?2044,"₦ 384,999",0
"Hp 250 G6 Intel Celeron QUAD CORE (4GB RAM, 500GB HDD,+32GB Flash Drive,Mouse,Fashion Sport Watch,USB Light,HP Bag)) 15.6 Inch Windows 10",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/878891/1.jpg?3044,"₦ 835,000",0
Hp ProBook 11 X360- TOUCH Intel Celeron 256GB 8GB RAM WIN10 Pro+BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/5507431/1.jpg?5155,"₦ 290,000",0
Hp Notebook 14S-11th Gen-Intel® Core™ I3-16GB Ddr4-ram -512GB SSD- Win 10,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/6250852/1.jpg?6779,"₦ 725,000",0
"DELL Latitude 7480 14""Intel Core I5 256ssd /8GB RAM Backlit Light WIINDOW 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/0841093/1.jpg?6806,"₦ 390,000",0
Multifunctional Foldable  Laptop Table,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/7460373/1.jpg?6074,"₦ 32,500",0
DELL Vostro 15-inch Laptop- Intel Core I3- 16GB RAM 11th GEN 1TB HDD - Windows 11+USB Light For Keyboard,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/0819673/1.jpg?9999,"₦ 650,000",0
"Asus VivoBook X541SA- Intel Pentium Quad Core- 500GB HDD- 4GB RAM+32GB Flash,Mouse, USB Light For Keyboard- Windows 10- Silver",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/027442/1.jpg?4673,"₦ 935,000",0
"Hp PAVILION 15 12TH GEN, INTEL CORE I5 12GB RAM 512GB SSD BACKLIT KEYBOARD 15.6"" WINS 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/5868922/1.jpg?7437,"₦ 1,130,000",1
"Hp PROBOOK 11 X360, TOUCH 4GB RAM 128GB SSD, INTEL PENTIUM, W10",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/2019193/1.jpg?3835,"₦ 190,000",0
Asus VivoBook 15 - Intel Celeron Quad Core- 512GB SSD - 4GB RAM- Windows 11+ Mouse&USB Light,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/3725673/1.jpg?3223,"₦ 340,000",0
Hp EliteBook 840 G5 Intel Core I5- 8GB RAM/256GB SSD/Backlit Keyboard/FP Reader Windows 11 Pro + BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/4880443/1.jpg?4712,"₦ 469,000",0
"Hp 15 10th Gen Intel Core I5 8GB RAM 1TB HDD 15.6"" WIN 10+ Mouse",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/1749591/1.jpg?8837,"₦ 790,600",1
Hp CHROMEBOOK 11 INTEL CELERON 4Gb RAM 32GB WINS 10,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/4045393/1.jpg?9209,"₦ 160,000",0
"Hp 15 INTEL PENTIUM N200 2.8GHZ 4GB RAM 128GB UFC 15.6""HD WINS 11",https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/3642063/1.jpg?1998,"₦ 400,000",0
Hp EliteBook 830 G6 TOUCHSCREEN Core I5-16GB RAM/512GB SSD/Backlit Keyboard/Windows 11 Pro+BAG,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/7436013/1.jpg?0507,"₦ 535,000",0
Hp Stream 11 Laptop- Intel Celeron - 64GB SSD 4GB RAM Windows 10 PRO+ Mouse & USB Light For Keyboard,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/5048293/1.jpg?4355,"₦ 145,000",0
Hp PROBOOK X360 11 INTEL PENTIUM 128GB SSD 4GB RAM TC W 11 P,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/2794292/1.jpg?1927,"₦ 214,999",0
